"Year","GEOID","Residence","Bedrooms","value","moe"
2000,53033005301,"Triplex","4",2,0
2000,53033005400,"Triplex","4",9,0
2000,53033005801,"Triplex","4",1,0
2000,53033005802,"Triplex","4",8,0
2000,53033005900,"Triplex","4",5,0
2000,53033006000,"Triplex","4",9,0
2000,53033006100,"Triplex","4",7,0
2000,53033006200,"Triplex","4",2,0
2000,53033006400,"Triplex","4",1,0
2000,53033006500,"Triplex","4",7,0
2000,53033006600,"Triplex","4",7,0
2000,53033006700,"Triplex","4",8,0
2000,53033006800,"Triplex","4",3,0
2000,53033006900,"Triplex","4",4,0
2000,53033007000,"Triplex","4",2,0
2000,53033007400,"Triplex","4",2,0
2000,53033007500,"Triplex","4",12,0
2000,53033007600,"Triplex","4",3,0
2000,53033007700,"Triplex","4",7,0
2000,53033007800,"Triplex","4",2,0
2000,53033007900,"Triplex","4",8,0
2000,53033008600,"Triplex","4",3,0
2000,53033008700,"Triplex","4",3,0
2000,53033008800,"Triplex","4",2,0
2000,53033008900,"Triplex","4",4,0
2000,53033009000,"Triplex","4",2,0
2000,53033009400,"Triplex","4",7,0
2000,53033009500,"Triplex","4",2,0
2000,53033009600,"Triplex","4",3,0
2000,53033009701,"Triplex","4",7,0
2000,53033009702,"Triplex","4",2,0
2000,53033009800,"Triplex","4",1,0
2000,53033009900,"Triplex","4",4,0
2000,53033010000,"Triplex","4",3,0
2000,53033010100,"Triplex","4",1,0
2000,53033010300,"Triplex","4",2,0
2000,53033010400,"Triplex","4",1,0
2000,53033010800,"Triplex","4",1,0
2000,53033010900,"Triplex","4",3,0
2000,53033011200,"Triplex","4",3,0
2000,53033011300,"Triplex","4",2,0
2000,53033011400,"Triplex","4",1,0
2000,53033011600,"Triplex","4",4,0
2000,53033011800,"Triplex","4",2,0
2000,53033012100,"Triplex","4",1,0
2000,53033020401,"Triplex","4",1,0
2000,53033020402,"Triplex","4",2,0
2000,53033020600,"Triplex","4",1,0
2000,53033021600,"Triplex","4",1,0
2000,53033021803,"Triplex","4",1,0
2000,53033021804,"Triplex","4",2,0
2000,53033022006,"Triplex","4",2,0
2000,53033022400,"Triplex","4",2,0
2000,53033022500,"Triplex","4",1,0
2000,53033022702,"Triplex","4",1,0
2000,53033025300,"Triplex","4",17,0
2000,53033026002,"Triplex","4",2,0
2000,53033026200,"Triplex","4",1,0
2000,53033026802,"Triplex","4",1,0
2000,53033027200,"Triplex","4",1,0
2000,53033027600,"Triplex","4",1,0
2000,53033027900,"Triplex","4",2,0
2000,53033029203,"Triplex","4",1,0
2000,53033029700,"Triplex","4",3,0
2000,53033029802,"Triplex","4",2,0
2000,53033029901,"Triplex","4",1,0
2000,53033030902,"Triplex","4",2,0
2000,53033031400,"Triplex","4",1,0
2000,53033032103,"Triplex","4",1,0
2000,53033032602,"Triplex","4",1,0
2000,53033000300,"Triplex","5",2,0
2000,53033000401,"Triplex","5",1,0
2000,53033000402,"Triplex","5",1,0
2000,53033000600,"Triplex","5",7,0
2000,53033000700,"Triplex","5",3,0
2000,53033001000,"Triplex","5",1,0
2000,53033001300,"Triplex","5",3,0
2000,53033001400,"Triplex","5",6,0
2000,53033001500,"Triplex","5",1,0
2000,53033001600,"Triplex","5",4,0
2000,53033001700,"Triplex","5",2,0
2000,53033001800,"Triplex","5",11,0
2000,53033001900,"Triplex","5",1,0
2000,53033002100,"Triplex","5",1,0
2000,53033002500,"Triplex","5",1,0
2000,53033002600,"Triplex","5",2,0
2000,53033002800,"Triplex","5",2,0
2000,53033003000,"Triplex","5",2,0
2000,53033003200,"Triplex","5",6,0
2000,53033003300,"Triplex","5",12,0
2000,53033003400,"Triplex","5",9,0
2000,53033003500,"Triplex","5",1,0
2000,53033003600,"Triplex","5",4,0
2000,53033003800,"Triplex","5",1,0
2000,53033004100,"Triplex","5",5,0
2000,53033004200,"Triplex","5",1,0
2000,53033004300,"Triplex","5",1,0
2000,53033004400,"Triplex","5",5,0
2000,53033004700,"Triplex","5",8,0
2000,53033004800,"Triplex","5",14,0
2000,53033004900,"Triplex","5",16,0
2000,53033005000,"Triplex","5",5,0
2000,53033005100,"Triplex","5",4,0
2000,53033005200,"Triplex","5",5,0
2000,53033005301,"Triplex","5",2,0
2000,53033005400,"Triplex","5",5,0
2000,53033005801,"Triplex","5",2,0
2000,53033005802,"Triplex","5",16,0
2000,53033005900,"Triplex","5",9,0
2000,53033006000,"Triplex","5",8,0
2000,53033006100,"Triplex","5",6,0
2000,53033006200,"Triplex","5",3,0
2000,53033006300,"Triplex","5",1,0
2000,53033006400,"Triplex","5",4,0
2000,53033006500,"Triplex","5",2,0
2000,53033006600,"Triplex","5",5,0
2000,53033006700,"Triplex","5",6,0
2000,53033006800,"Triplex","5",5,0
2000,53033006900,"Triplex","5",11,0
2000,53033007000,"Triplex","5",4,0
2000,53033007500,"Triplex","5",8,0
2000,53033007600,"Triplex","5",6,0
2000,53033007700,"Triplex","5",7,0
2000,53033007800,"Triplex","5",2,0
2000,53033007900,"Triplex","5",3,0
2000,53033008400,"Triplex","5",1,0
2000,53033008600,"Triplex","5",4,0
2000,53033008700,"Triplex","5",7,0
2000,53033008800,"Triplex","5",1,0
2000,53033008900,"Triplex","5",4,0
2000,53033009000,"Triplex","5",2,0
2000,53033009300,"Triplex","5",4,0
2000,53033009400,"Triplex","5",8,0
2000,53033009500,"Triplex","5",1,0
2000,53033009600,"Triplex","5",15,0
2000,53033009701,"Triplex","5",8,0
2000,53033009702,"Triplex","5",1,0
2000,53033009800,"Triplex","5",2,0
2000,53033009900,"Triplex","5",6,0
2000,53033010000,"Triplex","5",2,0
2000,53033010100,"Triplex","5",1,0
2000,53033010200,"Triplex","5",1,0
2000,53033010300,"Triplex","5",7,0
2000,53033010500,"Triplex","5",2,0
2000,53033010600,"Triplex","5",1,0
2000,53033010700,"Triplex","5",1,0
2000,53033011000,"Triplex","5",1,0
2000,53033011200,"Triplex","5",3,0
2000,53033011300,"Triplex","5",2,0
2000,53033011600,"Triplex","5",5,0
2000,53033011700,"Triplex","5",2,0
2000,53033011800,"Triplex","5",2,0
2000,53033011900,"Triplex","5",1,0
2000,53033020300,"Triplex","5",1,0
2000,53033020401,"Triplex","5",3,0
2000,53033020402,"Triplex","5",2,0
2000,53033020600,"Triplex","5",1,0
2000,53033020700,"Triplex","5",4,0
2000,53033021000,"Triplex","5",2,0
2000,53033021600,"Triplex","5",1,0
2000,53033022400,"Triplex","5",2,0
2000,53033022500,"Triplex","5",3,0
2000,53033022901,"Triplex","5",1,0
2000,53033024000,"Triplex","5",1,0
2000,53033025200,"Triplex","5",1,0
2000,53033025300,"Triplex","5",2,0
2000,53033025400,"Triplex","5",1,0
2000,53033026100,"Triplex","5",1,0
2000,53033026400,"Triplex","5",3,0
2000,53033026700,"Triplex","5",1,0
2000,53033027100,"Triplex","5",1,0
2000,53033027701,"Triplex","5",1,0
2000,53033027900,"Triplex","5",4,0
2000,53033028600,"Triplex","5",1,0
2000,53033028700,"Triplex","5",1,0
2000,53033028801,"Triplex","5",1,0
2000,53033028802,"Triplex","5",1,0
2000,53033028901,"Triplex","5",1,0
2000,53033030002,"Triplex","5",1,0
2000,53033030202,"Triplex","5",2,0
2000,53033030501,"Triplex","5",1,0
2000,53033030600,"Triplex","5",3,0
2000,53033031603,"Triplex","5",1,0
2000,53033032325,"Triplex","5",1,0
2000,53033032500,"Triplex","5",1,0
2000,53033032703,"Triplex","5",2,0
2000,53033032704,"Triplex","5",1,0
2000,53033000100,"Triplex","6",8,0
2000,53033000300,"Triplex","6",2,0
2000,53033000401,"Triplex","6",9,0
2000,53033000402,"Triplex","6",2,0
2000,53033000600,"Triplex","6",4,0
2000,53033000700,"Triplex","6",10,0
2000,53033001000,"Triplex","6",1,0
2000,53033001200,"Triplex","6",1,0
2000,53033001300,"Triplex","6",7,0
2000,53033001400,"Triplex","6",10,0
2000,53033001500,"Triplex","6",1,0
2000,53033001600,"Triplex","6",1,0
2000,53033001700,"Triplex","6",9,0
2000,53033001800,"Triplex","6",27,0
2000,53033002000,"Triplex","6",1,0
2000,53033002100,"Triplex","6",12,0
2000,53033002500,"Triplex","6",2,0
2000,53033002600,"Triplex","6",2,0
2000,53033002700,"Triplex","6",1,0
2000,53033002800,"Triplex","6",4,0
2000,53033002900,"Triplex","6",3,0
2000,53033003000,"Triplex","6",2,0
2000,53033003200,"Triplex","6",27,0
2000,53033003300,"Triplex","6",42,0
2000,53033003400,"Triplex","6",12,0
2000,53033003500,"Triplex","6",1,0
2000,53033003600,"Triplex","6",4,0
2000,53033003800,"Triplex","6",1,0
2000,53033004100,"Triplex","6",15,0
2000,53033004300,"Triplex","6",6,0
2000,53033004400,"Triplex","6",3,0
2000,53033004500,"Triplex","6",3,0
2000,53033004600,"Triplex","6",3,0
2000,53033004700,"Triplex","6",21,0
2000,53033004800,"Triplex","6",10,0
2000,53033004900,"Triplex","6",5,0
2000,53033005000,"Triplex","6",3,0
2000,53033005100,"Triplex","6",5,0
2000,53033005200,"Triplex","6",6,0
2000,53033005400,"Triplex","6",7,0
2000,53033005700,"Triplex","6",1,0
2000,53033005801,"Triplex","6",13,0
2000,53033005802,"Triplex","6",15,0
2000,53033005900,"Triplex","6",15,0
2000,53033006000,"Triplex","6",4,0
2000,53033006100,"Triplex","6",5,0
2000,53033006200,"Triplex","6",1,0
2000,53033006400,"Triplex","6",3,0
2000,53033006500,"Triplex","6",5,0
2000,53033006600,"Triplex","6",2,0
2000,53033006700,"Triplex","6",4,0
2000,53033006800,"Triplex","6",1,0
2000,53033006900,"Triplex","6",12,0
2000,53033007000,"Triplex","6",4,0
2000,53033007400,"Triplex","6",2,0
2000,53033007500,"Triplex","6",6,0
2000,53033007600,"Triplex","6",3,0
2000,53033007700,"Triplex","6",13,0
2000,53033007800,"Triplex","6",1,0
2000,53033007900,"Triplex","6",5,0
2000,53033008600,"Triplex","6",3,0
2000,53033008700,"Triplex","6",8,0
2000,53033008800,"Triplex","6",1,0
2000,53033008900,"Triplex","6",9,0
2000,53033009000,"Triplex","6",3,0
2000,53033009400,"Triplex","6",23,0
2000,53033009500,"Triplex","6",6,0
2000,53033009600,"Triplex","6",7,0
2000,53033009701,"Triplex","6",10,0
2000,53033009702,"Triplex","6",2,0
2000,53033009900,"Triplex","6",3,0
2000,53033010000,"Triplex","6",1,0
2000,53033010100,"Triplex","6",3,0
2000,53033010300,"Triplex","6",8,0
2000,53033010400,"Triplex","6",3,0
2000,53033010500,"Triplex","6",8,0
2000,53033010600,"Triplex","6",7,0
2000,53033010800,"Triplex","6",2,0
2000,53033011000,"Triplex","6",1,0
2000,53033011102,"Triplex","6",2,0
2000,53033011200,"Triplex","6",2,0
2000,53033011400,"Triplex","6",8,0
2000,53033011600,"Triplex","6",3,0
2000,53033011700,"Triplex","6",1,0
2000,53033011800,"Triplex","6",6,0
2000,53033020100,"Triplex","6",1,0
2000,53033020300,"Triplex","6",1,0
2000,53033020800,"Triplex","6",1,0
2000,53033021000,"Triplex","6",3,0
2000,53033021100,"Triplex","6",1,0
2000,53033021300,"Triplex","6",6,0
2000,53033021803,"Triplex","6",1,0
2000,53033021804,"Triplex","6",1,0
2000,53033022400,"Triplex","6",1,0
2000,53033022500,"Triplex","6",5,0
2000,53033022702,"Triplex","6",1,0
2000,53033025102,"Triplex","6",1,0
2000,53033025200,"Triplex","6",5,0
2000,53033025300,"Triplex","6",4,0
2000,53033025400,"Triplex","6",3,0
2000,53033025600,"Triplex","6",5,0
2000,53033025701,"Triplex","6",1,0
2000,53033026001,"Triplex","6",1,0
2000,53033026002,"Triplex","6",2,0
2000,53033026400,"Triplex","6",2,0
2000,53033026600,"Triplex","6",1,0
2000,53033026802,"Triplex","6",2,0
2000,53033026900,"Triplex","6",1,0
2000,53033027100,"Triplex","6",1,0
2000,53033027200,"Triplex","6",1,0
2000,53033027600,"Triplex","6",3,0
2000,53033027900,"Triplex","6",11,0
2000,53033028802,"Triplex","6",2,0
2000,53033028901,"Triplex","6",1,0
2000,53033028902,"Triplex","6",6,0
2000,53033029003,"Triplex","6",2,0
2000,53033029901,"Triplex","6",1,0
2000,53033030002,"Triplex","6",1,0
2000,53033030504,"Triplex","6",3,0
2000,53033030600,"Triplex","6",8,0
2000,53033030700,"Triplex","6",2,0
2000,53033030801,"Triplex","6",1,0
2000,53033030802,"Triplex","6",2,0
2000,53033030902,"Triplex","6",1,0
2000,53033031100,"Triplex","6",1,0
2000,53033031302,"Triplex","6",2,0
2000,53033031400,"Triplex","6",1,0
2000,53033032103,"Triplex","6",4,0
2000,53033032104,"Triplex","6",2,0
2000,53033032209,"Triplex","6",1,0
2000,53033032309,"Triplex","6",1,0
2000,53033032324,"Triplex","6",1,0
2000,53033032401,"Triplex","6",1,0
2000,53033032703,"Triplex","6",1,0
2000,53033032704,"Triplex","6",1,0
2000,53033000100,"Triplex","7+",2,0
2000,53033000401,"Triplex","7+",13,0
2000,53033000402,"Triplex","7+",1,0
2000,53033000600,"Triplex","7+",3,0
2000,53033000700,"Triplex","7+",3,0
2000,53033001300,"Triplex","7+",3,0
2000,53033001400,"Triplex","7+",4,0
2000,53033001600,"Triplex","7+",1,0
2000,53033001700,"Triplex","7+",1,0
2000,53033001800,"Triplex","7+",18,0
2000,53033001900,"Triplex","7+",1,0
2000,53033002000,"Triplex","7+",1,0
2000,53033002500,"Triplex","7+",2,0
2000,53033002600,"Triplex","7+",1,0
2000,53033003000,"Triplex","7+",2,0
2000,53033003200,"Triplex","7+",7,0
2000,53033003300,"Triplex","7+",9,0
2000,53033003400,"Triplex","7+",3,0
2000,53033003500,"Triplex","7+",1,0
2000,53033003600,"Triplex","7+",3,0
2000,53033003800,"Triplex","7+",2,0
2000,53033004100,"Triplex","7+",19,0
2000,53033004200,"Triplex","7+",1,0
2000,53033004300,"Triplex","7+",1,0
2000,53033004400,"Triplex","7+",9,0
2000,53033004700,"Triplex","7+",4,0
2000,53033004800,"Triplex","7+",6,0
2000,53033004900,"Triplex","7+",1,0
2000,53033005000,"Triplex","7+",1,0
2000,53033005100,"Triplex","7+",5,0
2000,53033005200,"Triplex","7+",1,0
2000,53033005400,"Triplex","7+",3,0
2000,53033005801,"Triplex","7+",1,0
2000,53033005802,"Triplex","7+",10,0
2000,53033005900,"Triplex","7+",5,0
2000,53033006000,"Triplex","7+",1,0
2000,53033006100,"Triplex","7+",3,0
2000,53033006500,"Triplex","7+",2,0
2000,53033006600,"Triplex","7+",4,0
2000,53033006700,"Triplex","7+",4,0
2000,53033006800,"Triplex","7+",1,0
2000,53033006900,"Triplex","7+",17,0
2000,53033007000,"Triplex","7+",1,0
2000,53033007500,"Triplex","7+",3,0
2000,53033007600,"Triplex","7+",3,0
2000,53033007700,"Triplex","7+",2,0
2000,53033007800,"Triplex","7+",3,0
2000,53033008700,"Triplex","7+",3,0
2000,53033008800,"Triplex","7+",3,0
2000,53033008900,"Triplex","7+",4,0
2000,53033009000,"Triplex","7+",1,0
2000,53033009400,"Triplex","7+",3,0
2000,53033009500,"Triplex","7+",1,0
2000,53033009600,"Triplex","7+",1,0
2000,53033009701,"Triplex","7+",1,0
2000,53033009702,"Triplex","7+",2,0
2000,53033009800,"Triplex","7+",1,0
2000,53033009900,"Triplex","7+",1,0
2000,53033010100,"Triplex","7+",1,0
2000,53033010300,"Triplex","7+",5,0
2000,53033010400,"Triplex","7+",1,0
2000,53033010500,"Triplex","7+",2,0
2000,53033010800,"Triplex","7+",1,0
2000,53033010900,"Triplex","7+",2,0
2000,53033011000,"Triplex","7+",1,0
2000,53033011101,"Triplex","7+",1,0
2000,53033011102,"Triplex","7+",1,0
2000,53033011200,"Triplex","7+",2,0
2000,53033011300,"Triplex","7+",1,0
2000,53033011800,"Triplex","7+",4,0
2000,53033012100,"Triplex","7+",1,0
2000,53033020800,"Triplex","7+",1,0
2000,53033021300,"Triplex","7+",3,0
2000,53033022202,"Triplex","7+",1,0
2000,53033022400,"Triplex","7+",2,0
2000,53033022500,"Triplex","7+",1,0
2000,53033022702,"Triplex","7+",1,0
2000,53033023202,"Triplex","7+",1,0
2000,53033024000,"Triplex","7+",1,0
2000,53033025200,"Triplex","7+",1,0
2000,53033025300,"Triplex","7+",1,0
2000,53033026300,"Triplex","7+",1,0
2000,53033026400,"Triplex","7+",1,0
2000,53033027500,"Triplex","7+",1,0
2000,53033028200,"Triplex","7+",1,0
2000,53033029003,"Triplex","7+",1,0
2000,53033029305,"Triplex","7+",1,0
2000,53033029504,"Triplex","7+",1,0
2000,53033030306,"Triplex","7+",1,0
2000,53033031202,"Triplex","7+",1,0
2000,53033031800,"Triplex","7+",1,0
2000,53033032103,"Triplex","7+",1,0
2000,53033001000,"Triplex",NA,1,0
2000,53033001700,"Triplex",NA,1,0
2000,53033001800,"Triplex",NA,1,0
2000,53033002500,"Triplex",NA,3,0
2000,53033002900,"Triplex",NA,1,0
2000,53033003100,"Triplex",NA,1,0
2000,53033003200,"Triplex",NA,3,0
2000,53033003300,"Triplex",NA,2,0
2000,53033003400,"Triplex",NA,1,0
2000,53033004300,"Triplex",NA,10,0
2000,53033004400,"Triplex",NA,12,0
2000,53033004600,"Triplex",NA,1,0
2000,53033004800,"Triplex",NA,1,0
2000,53033004900,"Triplex",NA,1,0
2000,53033005200,"Triplex",NA,9,0
2000,53033005301,"Triplex",NA,11,0
2000,53033005400,"Triplex",NA,1,0
2000,53033005700,"Triplex",NA,1,0
2000,53033005801,"Triplex",NA,2,0
2000,53033005802,"Triplex",NA,1,0
2000,53033005900,"Triplex",NA,1,0
2000,53033006100,"Triplex",NA,2,0
2000,53033006300,"Triplex",NA,2,0
2000,53033006400,"Triplex",NA,1,0
2000,53033006600,"Triplex",NA,1,0
2000,53033006700,"Triplex",NA,2,0
2000,53033006900,"Triplex",NA,1,0
2000,53033007100,"Triplex",NA,3,0
2000,53033007400,"Triplex",NA,1,0
2000,53033007500,"Triplex",NA,2,0
2000,53033007600,"Triplex",NA,1,0
2000,53033008002,"Triplex",NA,1,0
2000,53033008700,"Triplex",NA,4,0
2000,53033008900,"Triplex",NA,2,0
2000,53033009000,"Triplex",NA,1,0
2000,53033009701,"Triplex",NA,2,0
2000,53033009900,"Triplex",NA,1,0
2000,53033010000,"Triplex",NA,1,0
2000,53033010400,"Triplex",NA,1,0
2000,53033010500,"Triplex",NA,1,0
2000,53033010600,"Triplex",NA,3,0
2000,53033010800,"Triplex",NA,2,0
2000,53033010900,"Triplex",NA,1,0
2000,53033020401,"Triplex",NA,1,0
2000,53033021700,"Triplex",NA,1,0
2000,53033021804,"Triplex",NA,1,0
2000,53033022400,"Triplex",NA,1,0
2000,53033022500,"Triplex",NA,1,0
2000,53033022603,"Triplex",NA,1,0
2000,53033022701,"Triplex",NA,1,0
2000,53033025300,"Triplex",NA,1,0
2000,53033026801,"Triplex",NA,1,0
2000,53033027500,"Triplex",NA,1,0
2000,53033027900,"Triplex",NA,1,0
2000,53033028901,"Triplex",NA,1,0
2000,53033029003,"Triplex",NA,2,0
2000,53033029503,"Triplex",NA,1,0
2000,53033030600,"Triplex",NA,1,0
2000,53033030801,"Triplex",NA,6,0
2000,53033030901,"Triplex",NA,1,0
2000,53033032401,"Triplex",NA,1,0
2000,53033032602,"Triplex",NA,1,0
2000,53033032704,"Triplex",NA,1,0
2000,53033000500,"Vacant(Single-family)","0",1,0
2000,53033000900,"Vacant(Single-family)","0",1,0
2000,53033003400,"Vacant(Single-family)","0",1,0
2000,53033004400,"Vacant(Single-family)","0",1,0
2000,53033008900,"Vacant(Single-family)","0",1,0
2000,53033009702,"Vacant(Single-family)","0",1,0
2000,53033010100,"Vacant(Single-family)","0",1,0
2000,53033010700,"Vacant(Single-family)","0",1,0
2000,53033010800,"Vacant(Single-family)","0",1,0
2000,53033011200,"Vacant(Single-family)","0",1,0
2000,53033011800,"Vacant(Single-family)","0",1,0
2000,53033021600,"Vacant(Single-family)","0",1,0
2000,53033022001,"Vacant(Single-family)","0",2,0
2000,53033022203,"Vacant(Single-family)","0",2,0
2000,53033022300,"Vacant(Single-family)","0",1,0
2000,53033022603,"Vacant(Single-family)","0",4,0
2000,53033023700,"Vacant(Single-family)","0",1,0
2000,53033024300,"Vacant(Single-family)","0",1,0
2000,53033024601,"Vacant(Single-family)","0",1,0
2000,53033024903,"Vacant(Single-family)","0",1,0
2000,53033025001,"Vacant(Single-family)","0",2,0
2000,53033025003,"Vacant(Single-family)","0",1,0
2000,53033025004,"Vacant(Single-family)","0",2,0
2000,53033025200,"Vacant(Single-family)","0",1,0
2000,53033027200,"Vacant(Single-family)","0",1,0
2000,53033027701,"Vacant(Single-family)","0",1,0
2000,53033027702,"Vacant(Single-family)","0",3,0
2000,53033028600,"Vacant(Single-family)","0",1,0
2000,53033029100,"Vacant(Single-family)","0",1,0
2000,53033029408,"Vacant(Single-family)","0",1,0
2000,53033030100,"Vacant(Single-family)","0",1,0
2000,53033030310,"Vacant(Single-family)","0",18,0
2000,53033030403,"Vacant(Single-family)","0",1,0
2000,53033031204,"Vacant(Single-family)","0",3,0
2000,53033031501,"Vacant(Single-family)","0",1,0
2000,53033031702,"Vacant(Single-family)","0",1,0
2000,53033031903,"Vacant(Single-family)","0",1,0
2000,53033031907,"Vacant(Single-family)","0",1,0
2000,53033032008,"Vacant(Single-family)","0",1,0
2000,53033032009,"Vacant(Single-family)","0",1,0
2000,53033032102,"Vacant(Single-family)","0",2,0
2000,53033032209,"Vacant(Single-family)","0",2,0
2000,53033032210,"Vacant(Single-family)","0",1,0
2000,53033032312,"Vacant(Single-family)","0",1,0
2000,53033032315,"Vacant(Single-family)","0",1,0
2000,53033032401,"Vacant(Single-family)","0",3,0
2000,53033032402,"Vacant(Single-family)","0",2,0
2000,53033032601,"Vacant(Single-family)","0",1,0
2000,53033032703,"Vacant(Single-family)","0",1,0
2000,53033032800,"Vacant(Single-family)","0",2,0
2000,53033000100,"Vacant(Single-family)","1",1,0
2000,53033000900,"Vacant(Single-family)","1",1,0
2000,53033002000,"Vacant(Single-family)","1",1,0
2000,53033003600,"Vacant(Single-family)","1",1,0
2000,53033006400,"Vacant(Single-family)","1",1,0
2000,53033007900,"Vacant(Single-family)","1",1,0
2000,53033011000,"Vacant(Single-family)","1",1,0
2000,53033021803,"Vacant(Single-family)","1",1,0
2000,53033023100,"Vacant(Single-family)","1",3,0
2000,53033027200,"Vacant(Single-family)","1",1,0
2000,53033027701,"Vacant(Single-family)","1",1,0
2000,53033027702,"Vacant(Single-family)","1",2,0
2000,53033029602,"Vacant(Single-family)","1",1,0
2000,53033029902,"Vacant(Single-family)","1",1,0
2000,53033030003,"Vacant(Single-family)","1",1,0
2000,53033031603,"Vacant(Single-family)","1",3,0
2000,53033031704,"Vacant(Single-family)","1",1,0
2000,53033032102,"Vacant(Single-family)","1",1,0
2000,53033032208,"Vacant(Single-family)","1",1,0
2000,53033032311,"Vacant(Single-family)","1",1,0
2000,53033032401,"Vacant(Single-family)","1",1,0
2000,53033032500,"Vacant(Single-family)","1",3,0
2000,53033032602,"Vacant(Single-family)","1",1,0
2000,53033032702,"Vacant(Single-family)","1",1,0
2000,53033001200,"Vacant(Single-family)","2",1,0
2000,53033001500,"Vacant(Single-family)","2",1,0
2000,53033001600,"Vacant(Single-family)","2",1,0
2000,53033002500,"Vacant(Single-family)","2",1,0
2000,53033004200,"Vacant(Single-family)","2",1,0
2000,53033006100,"Vacant(Single-family)","2",4,0
2000,53033007800,"Vacant(Single-family)","2",1,0
2000,53033008700,"Vacant(Single-family)","2",4,0
2000,53033008900,"Vacant(Single-family)","2",2,0
2000,53033009000,"Vacant(Single-family)","2",1,0
2000,53033009500,"Vacant(Single-family)","2",2,0
2000,53033009600,"Vacant(Single-family)","2",1,0
2000,53033009701,"Vacant(Single-family)","2",2,0
2000,53033009900,"Vacant(Single-family)","2",6,0
2000,53033010400,"Vacant(Single-family)","2",2,0
2000,53033010800,"Vacant(Single-family)","2",3,0
2000,53033011600,"Vacant(Single-family)","2",4,0
2000,53033020200,"Vacant(Single-family)","2",1,0
2000,53033022001,"Vacant(Single-family)","2",1,0
2000,53033022006,"Vacant(Single-family)","2",1,0
2000,53033022203,"Vacant(Single-family)","2",1,0
2000,53033022300,"Vacant(Single-family)","2",1,0
2000,53033022400,"Vacant(Single-family)","2",1,0
2000,53033022500,"Vacant(Single-family)","2",2,0
2000,53033022701,"Vacant(Single-family)","2",1,0
2000,53033022702,"Vacant(Single-family)","2",1,0
2000,53033023100,"Vacant(Single-family)","2",1,0
2000,53033023500,"Vacant(Single-family)","2",1,0
2000,53033024500,"Vacant(Single-family)","2",1,0
2000,53033024602,"Vacant(Single-family)","2",2,0
2000,53033025102,"Vacant(Single-family)","2",3,0
2000,53033026700,"Vacant(Single-family)","2",2,0
2000,53033027200,"Vacant(Single-family)","2",1,0
2000,53033027300,"Vacant(Single-family)","2",1,0
2000,53033027701,"Vacant(Single-family)","2",8,0
2000,53033027702,"Vacant(Single-family)","2",15,0
2000,53033027800,"Vacant(Single-family)","2",3,0
2000,53033027900,"Vacant(Single-family)","2",1,0
2000,53033028000,"Vacant(Single-family)","2",1,0
2000,53033028500,"Vacant(Single-family)","2",2,0
2000,53033028600,"Vacant(Single-family)","2",1,0
2000,53033028700,"Vacant(Single-family)","2",1,0
2000,53033029601,"Vacant(Single-family)","2",1,0
2000,53033030306,"Vacant(Single-family)","2",1,0
2000,53033030403,"Vacant(Single-family)","2",2,0
2000,53033030902,"Vacant(Single-family)","2",2,0
2000,53033031000,"Vacant(Single-family)","2",1,0
2000,53033031202,"Vacant(Single-family)","2",1,0
2000,53033031204,"Vacant(Single-family)","2",5,0
2000,53033031302,"Vacant(Single-family)","2",1,0
2000,53033031502,"Vacant(Single-family)","2",2,0
2000,53033031602,"Vacant(Single-family)","2",1,0
2000,53033031603,"Vacant(Single-family)","2",1,0
2000,53033031703,"Vacant(Single-family)","2",2,0
2000,53033031704,"Vacant(Single-family)","2",1,0
2000,53033032003,"Vacant(Single-family)","2",4,0
2000,53033032009,"Vacant(Single-family)","2",4,0
2000,53033032102,"Vacant(Single-family)","2",2,0
2000,53033032104,"Vacant(Single-family)","2",1,0
2000,53033032203,"Vacant(Single-family)","2",3,0
2000,53033032210,"Vacant(Single-family)","2",5,0
2000,53033032311,"Vacant(Single-family)","2",3,0
2000,53033032315,"Vacant(Single-family)","2",3,0
2000,53033032316,"Vacant(Single-family)","2",1,0
2000,53033032318,"Vacant(Single-family)","2",1,0
2000,53033032401,"Vacant(Single-family)","2",1,0
2000,53033032402,"Vacant(Single-family)","2",1,0
2000,53033032702,"Vacant(Single-family)","2",1,0
2000,53033032703,"Vacant(Single-family)","2",1,0
2000,53033032800,"Vacant(Single-family)","2",3,0
2000,53033000100,"Vacant(Single-family)","3",5,0
2000,53033000200,"Vacant(Single-family)","3",2,0
2000,53033000500,"Vacant(Single-family)","3",4,0
2000,53033000600,"Vacant(Single-family)","3",4,0
2000,53033001100,"Vacant(Single-family)","3",2,0
2000,53033001200,"Vacant(Single-family)","3",1,0
2000,53033001300,"Vacant(Single-family)","3",1,0
2000,53033001500,"Vacant(Single-family)","3",1,0
2000,53033001600,"Vacant(Single-family)","3",3,0
2000,53033001700,"Vacant(Single-family)","3",2,0
2000,53033002000,"Vacant(Single-family)","3",4,0
2000,53033002100,"Vacant(Single-family)","3",2,0
2000,53033002200,"Vacant(Single-family)","3",1,0
2000,53033002500,"Vacant(Single-family)","3",2,0
2000,53033002600,"Vacant(Single-family)","3",4,0
2000,53033002700,"Vacant(Single-family)","3",1,0
2000,53033002900,"Vacant(Single-family)","3",2,0
2000,53033003000,"Vacant(Single-family)","3",4,0
2000,53033003100,"Vacant(Single-family)","3",1,0
2000,53033003200,"Vacant(Single-family)","3",3,0
