GEOID,Year,variable,mean,up,low
Fairwood,2005,Prevalence of 3-person household among renters,0.17567982319888067,0.20369771799988987,0.15109872864707058
Fed Way-Central/Military Rd,2005,Prevalence of 3-person household among renters,0.1681197791602522,0.19526911308140954,0.14438591366933995
Fed Way-Dash Point/Woodmont,2005,Prevalence of 3-person household among renters,0.16864300273130692,0.19582285525890383,0.14486867312816298
Fremont/Greenlake,2005,Prevalence of 3-person household among renters,0.10329618946172305,0.12150796719575063,0.08774837271624371
Issaquah,2005,Prevalence of 3-person household among renters,0.1308422388396129,0.15306641479818323,0.11168760213132688
Kenmore/LFP,2005,Prevalence of 3-person household among renters,0.15324431911762376,0.1784855978073255,0.1312839261381717
Kent-East,2005,Prevalence of 3-person household among renters,0.1822689264791074,0.21109639824265194,0.15692174143835813
Kent-SE,2005,Prevalence of 3-person household among renters,0.16920551941897766,0.1964734775638986,0.1453547661378325
Kent-West,2005,Prevalence of 3-person household among renters,0.16140939660198156,0.18769429614996713,0.1384809207633863
Kirkland,2005,Prevalence of 3-person household among renters,0.1294382421000945,0.1514694543071566,0.11045407086884006
Kirkland North,2005,Prevalence of 3-person household among renters,0.14959628547068782,0.17437457719247626,0.12807637844791117
Mercer Isle/Pt Cities,2005,Prevalence of 3-person household among renters,0.12600688107671734,0.14756141455326932,0.10746707031936474
NE Seattle,2005,Prevalence of 3-person household among renters,0.11705654505737355,0.13732250855894423,0.09966495138854545
Newcastle/Four Creeks,2005,Prevalence of 3-person household among renters,0.15845572459268328,0.18433805820733606,0.1359056849345051
North Highline,2005,Prevalence of 3-person household among renters,0.17276899014722336,0.20046188606818283,0.14848560831107482
North Seattle,2005,Prevalence of 3-person household among renters,0.11851155606033408,0.13897858793806697,0.10093613083549996
NW Seattle,2005,Prevalence of 3-person household among renters,0.1191761624879409,0.13974596310436987,0.10150482433519108
QA/Magnolia,2005,Prevalence of 3-person household among renters,0.06699131345642564,0.07939012180215768,0.056567735583427536
Redmond,2005,Prevalence of 3-person household among renters,0.14456081933117956,0.16866933754279503,0.12366481513780453
Renton-East,2005,Prevalence of 3-person household among renters,0.15263982225040065,0.17780957893390356,0.13076145923871552
Renton-North,2005,Prevalence of 3-person household among renters,0.127596629808271,0.1494009156110188,0.108835326377336
Renton-South,2005,Prevalence of 3-person household among renters,0.15065234882066106,0.17554922502904474,0.1290198586125284
Sammamish,2005,Prevalence of 3-person household among renters,0.1581873051591135,0.18403877675930888,0.13565768949227805
SE Seattle,2005,Prevalence of 3-person household among renters,0.17110120925336655,0.19858243526551894,0.14701241409225063
SeaTac/Tukwila,2005,Prevalence of 3-person household among renters,0.1495069993495514,0.17424058325744873,0.1280123627714284
Shoreline,2005,Prevalence of 3-person household among renters,0.1400497717807842,0.16354012539599955,0.11970963378085286
Snoqualmie/North Bend/Skykomish,2005,Prevalence of 3-person household among renters,0.18718404511793654,0.21654409129259675,0.16131531599197918
Vashon Island,2005,Prevalence of 3-person household among renters,0.14004220158967737,0.16352908274797726,0.11972038285298515
West Seattle,2005,Prevalence of 3-person household among renters,0.099046655815506,0.11662756870711818,0.08408174493538156
Auburn-North,2006,Prevalence of 3-person household among renters,0.15833524226033185,0.1828131418994044,0.13651009807469927
Auburn-South,2006,Prevalence of 3-person household among renters,0.17662732597558178,0.20322984681324677,0.15274654122280823
Ballard,2006,Prevalence of 3-person household among renters,0.10259795901141372,0.11968922749665302,0.08764014468228717
Beacon/Gtown/S.Park,2006,Prevalence of 3-person household among renters,0.15065806339255636,0.17414670052899325,0.12973569645268024
Bear Creek/Carnation/Duvall,2006,Prevalence of 3-person household among renters,0.17086239007535503,0.196787039518659,0.14762001088922552
Bellevue-Central,2006,Prevalence of 3-person household among renters,0.1626035528969383,0.18757948311793338,0.14028342130278307
Bellevue-NE,2006,Prevalence of 3-person household among renters,0.1670476533805386,0.19251787525952724,0.14424647884079025
Bellevue-South,2006,Prevalence of 3-person household among renters,0.16674962562144258,0.19221356536703,0.143962088988482
Bellevue-West,2006,Prevalence of 3-person household among renters,0.11710594268893953,0.13625270822275423,0.10028834705731464
Black Diamond/Enumclaw/SE County,2006,Prevalence of 3-person household among renters,0.1707787643927907,0.19671678259886013,0.14754306975133036
Bothell/Woodinville,2006,Prevalence of 3-person household among renters,0.13673337619815173,0.15850849834418515,0.11746327177573922
Burien,2006,Prevalence of 3-person household among renters,0.14504171047668263,0.167871073441725,0.12477157300413987
Capitol Hill/E.lake,2006,Prevalence of 3-person household among renters,0.05275947751244033,0.06214662566355435,0.04471474642544629
Central Seattle,2006,Prevalence of 3-person household among renters,0.11477343422797733,0.13358196483473841,0.09824091387159739
Covington/Maple Valley,2006,Prevalence of 3-person household among renters,0.19079961297485773,0.21894813592267393,0.16539053206727478
Delridge,2006,Prevalence of 3-person household among renters,0.15677767109210622,0.18103125970259554,0.13512674577143194
Des Moines/Normandy Park,2006,Prevalence of 3-person household among renters,0.1404595902776912,0.16271171197387216,0.12074664176114502
Downtown,2006,Prevalence of 3-person household among renters,0.03274818314761565,0.03873446231684576,0.027667468789105747
East Federal Way,2006,Prevalence of 3-person household among renters,0.1889584970422673,0.2169172429124615,0.16373847527168278
Fairwood,2006,Prevalence of 3-person household among renters,0.17561177233259617,0.20207695827678993,0.1518441299349489
Fed Way-Central/Military Rd,2006,Prevalence of 3-person household among renters,0.16805402044025566,0.19369650863875013,0.14510598046134549
Fed Way-Dash Point/Woodmont,2006,Prevalence of 3-person household among renters,0.1685770951777586,0.1942513452812736,0.14558637386460505
Fremont/Greenlake,2006,Prevalence of 3-person household among renters,0.10325265118088124,0.12043486062232932,0.08821662127841937
Issaquah,2006,Prevalence of 3-person household among renters,0.13078874879070793,0.1517712503562731,0.11226595296695528
Kenmore/LFP,2006,Prevalence of 3-person household among renters,0.15318335509242084,0.17701560355386334,0.13195078527099668
Kent-East,2006,Prevalence of 3-person household among renters,0.1821988995352311,0.20942634991681863,0.15769531925592817
Kent-SE,2006,Prevalence of 3-person household among renters,0.16913945350579065,0.19488994440267604,0.1460822864150937
Kent-West,2006,Prevalence of 3-person household among renters,0.1613457740451018,0.1861688086294097,0.13917598549906837
Kirkland,2006,Prevalence of 3-person household among renters,0.1293852511695699,0.1501816273477663,0.1110275465744899
Kirkland North,2006,Prevalence of 3-person household among renters,0.14953647822056532,0.17292667519384428,0.1287320999368484
Mercer Isle/Pt Cities,2006,Prevalence of 3-person household among renters,0.12595505911119576,0.1462994309977153,0.10802716567575742
NE Seattle,2006,Prevalence of 3-person household among renters,0.11700795049666342,0.1361324478815934,0.10018943320223667
Newcastle/Four Creeks,2006,Prevalence of 3-person household among renters,0.15839300760547517,0.18283543586710557,0.13658638397285477
North Highline,2006,Prevalence of 3-person household among renters,0.1727018919003129,0.19885458218759938,0.149224344120288
North Seattle,2006,Prevalence of 3-person household among renters,0.11846248907508972,0.1377800545827538,0.10146782821001067
NW Seattle,2006,Prevalence of 3-person household among renters,0.11912685892168338,0.138541008066281,0.10203887229332691
QA/Magnolia,2006,Prevalence of 3-person household among renters,0.06696185567026038,0.07865373805273267,0.056879257399257345
Redmond,2006,Prevalence of 3-person household among renters,0.14450269495060006,0.16726327738934688,0.12429952260743851
Renton-East,2006,Prevalence of 3-person household among renters,0.15257899985013726,0.17634457243348414,0.13142440295803295
Renton-North,2006,Prevalence of 3-person household among renters,0.1275442489213487,0.14812400857591426,0.109403147999886
Renton-South,2006,Prevalence of 3-person household among renters,0.15059220964749812,0.1741008924069918,0.12967592438458778
Sammamish,2006,Prevalence of 3-person household among renters,0.15812470495512632,0.1825404502793792,0.1363375892412905
SE Seattle,2006,Prevalence of 3-person household among renters,0.17103465200511947,0.19698691573597943,0.14774557265950458
SeaTac/Tukwila,2006,Prevalence of 3-person household among renters,0.14944727509708278,0.17280438246229693,0.12866211237264988
Shoreline,2006,Prevalence of 3-person household among renters,0.13999319297831433,0.16217273518973885,0.12032386488573721
Snoqualmie/North Bend/Skykomish,2006,Prevalence of 3-person household among renters,0.18711253606113892,0.21484380994742588,0.1621033023775237
Vashon Island,2006,Prevalence of 3-person household among renters,0.13998557991917682,0.16216344928142412,0.12033158824813699
West Seattle,2006,Prevalence of 3-person household among renters,0.09900467492678207,0.1155959151938099,0.0845328749136147
Auburn-North,2007,Prevalence of 3-person household among renters,0.1583277635347436,0.1836481554450596,0.13622301726464534
Auburn-South,2007,Prevalence of 3-person household among renters,0.17661916860610694,0.20413452230534274,0.15243227777700463
Ballard,2007,Prevalence of 3-person household among renters,0.10259275645387875,0.1202794424229444,0.08744479732797865
Beacon/Gtown/S.Park,2007,Prevalence of 3-person household among renters,0.1506508656404133,0.17493358458254507,0.1294769191577959
Bear Creek/Carnation/Duvall,2007,Prevalence of 3-person household among renters,0.17085441310069072,0.1976700075069643,0.14731461315679692
Bellevue-Central,2007,Prevalence of 3-person household among renters,0.16259588250139878,0.18842556675090222,0.13999457533930695
Bellevue-NE,2007,Prevalence of 3-person household among renters,0.1670398439987883,0.19337730635121467,0.1439557864003614
Bellevue-South,2007,Prevalence of 3-person household among renters,0.16674181216866704,0.1930838085263261,0.14366135205696973
Bellevue-West,2007,Prevalence of 3-person household among renters,0.11710013238854602,0.13691375638321396,0.1000660030561426
Black Diamond/Enumclaw/SE County,2007,Prevalence of 3-person household among renters,0.17077079868332873,0.1976019301683027,0.14723541503967585
Bothell/Woodinville,2007,Prevalence of 3-person household among renters,0.13672673751050562,0.15925448370290804,0.11721056056931276
Burien,2007,Prevalence of 3-person household among renters,0.14503472675855808,0.168649827760925,0.12450798897358782
Capitol Hill/E.lake,2007,Prevalence of 3-person household among renters,0.05275668460116566,0.06247601473832065,0.04460897296006791
Central Seattle,2007,Prevalence of 3-person household among renters,0.11476771290454656,0.13423051926026597,0.09802581945773467
Covington/Maple Valley,2007,Prevalence of 3-person household among renters,0.19079092054924537,0.21990560673359194,0.16505420524350015
Delridge,2007,Prevalence of 3-person household among renters,0.15677021901035554,0.18184009760935113,0.13485760707579467
Des Moines/Normandy Park,2007,Prevalence of 3-person household among renters,0.14045281789163178,0.1634708077514037,0.12049053670180335
Downtown,2007,Prevalence of 3-person household among renters,0.03274642210146947,0.03894513325869138,0.027600821328861304
East Federal Way,2007,Prevalence of 3-person household among renters,0.188949885919053,0.2178641047731906,0.16340847297389857
Fairwood,2007,Prevalence of 3-person household among renters,0.1756036213416229,0.2029702806712778,0.15153725963771536
Fed Way-Central/Military Rd,2007,Prevalence of 3-person household among renters,0.16804616627075458,0.1945672121394095,0.14480574138154437
Fed Way-Dash Point/Woodmont,2007,Prevalence of 3-person household among renters,0.1685692090973806,0.19511634772644695,0.14529186086878215
Fremont/Greenlake,2007,Prevalence of 3-person household among renters,0.10324742184427486,0.12103021115127502,0.08801964343891322
Issaquah,2007,Prevalence of 3-person household among renters,0.1307823837702263,0.15248677644078387,0.11202637281121643
Kenmore/LFP,2007,Prevalence of 3-person household among renters,0.15317604284170286,0.17783027240276028,0.13167185360067693
Kent-East,2007,Prevalence of 3-person household among renters,0.18219050048034152,0.2103517438482733,0.15737206176373852
Kent-SE,2007,Prevalence of 3-person household among renters,0.16913154183446705,0.19576808407486057,0.14577764076047459
Kent-West,2007,Prevalence of 3-person household among renters,0.16133815547060656,0.18701119786454656,0.13888815421009412
Kirkland,2007,Prevalence of 3-person household among renters,0.12937892424467787,0.1508941986905838,0.11078856408477158
Kirkland North,2007,Prevalence of 3-person household among renters,0.149529324031456,0.17373159514137557,0.12845533214840732
Mercer Isle/Pt Cities,2007,Prevalence of 3-person household among renters,0.1259488850772447,0.14699873440286268,0.1077926964863416
NE Seattle,2007,Prevalence of 3-person household among renters,0.11700213975076293,0.13679270699349827,0.0999689373483792
Newcastle/Four Creeks,2007,Prevalence of 3-person household among renters,0.15838552626397417,0.18366171306133736,0.1363076123160694
North Highline,2007,Prevalence of 3-person household among renters,0.17269381445640786,0.19974497080454665,0.14891566530778774
North Seattle,2007,Prevalence of 3-person household among renters,0.11845660547256005,0.1384444525612119,0.10124534335492721
NW Seattle,2007,Prevalence of 3-person household among renters,0.11912094008775292,0.13920949227964405,0.10181475320838913
QA/Magnolia,2007,Prevalence of 3-person household among renters,0.06695835219459721,0.0790628015830192,0.056747439412427825
Redmond,2007,Prevalence of 3-person household among renters,0.14449573065948823,0.16804321593731938,0.12403343845433322
Renton-East,2007,Prevalence of 3-person household among renters,0.15257172865541926,0.17715534806452457,0.13114806643366983
Renton-North,2007,Prevalence of 3-person household among renters,0.12753798803885724,0.14883329067531292,0.1091637507859594
Renton-South,2007,Prevalence of 3-person household among renters,0.1505850117197397,0.17490150286550388,0.12940359728698353
Sammamish,2007,Prevalence of 3-person household among renters,0.15811723758733387,0.18336482740103793,0.13605902919776885
SE Seattle,2007,Prevalence of 3-person household among renters,0.17102664604609005,0.19787086335071832,0.14743930055148627
SeaTac/Tukwila,2007,Prevalence of 3-person household among renters,0.1494401108382997,0.17359608740888074,0.12839458626210135
Shoreline,2007,Prevalence of 3-person household among renters,0.13998642422077787,0.16292879394672868,0.12006866255048135
Snoqualmie/North Bend/Skykomish,2007,Prevalence of 3-person household among renters,0.1871039958417902,0.2157826608468685,0.16177713790292625
Vashon Island,2007,Prevalence of 3-person household among renters,0.1399788039302883,0.16291610731035758,0.12007971877212247
West Seattle,2007,Prevalence of 3-person household among renters,0.09899967193108312,0.11616867202497445,0.08434330427898835
Auburn-North,2008,Prevalence of 3-person household among renters,0.15846041030933455,0.18198081574158956,0.1374200304155989
Auburn-South,2008,Prevalence of 3-person household among renters,0.17676389681912275,0.2023268163067878,0.15374568589173376
Ballard,2008,Prevalence of 3-person household among renters,0.10268442507753084,0.11910458056682968,0.08825600103587113
Beacon/Gtown/S.Park,2008,Prevalence of 3-person household among renters,0.15077818902928686,0.17334580756632142,0.13060326757986085
Bear Creek/Carnation/Duvall,2008,Prevalence of 3-person household among renters,0.1709954687881335,0.19590642568248437,0.14859206855189666
Bellevue-Central,2008,Prevalence of 3-person household among renters,0.16273144645787707,0.1867324108274304,0.14121317463903058
Bellevue-NE,2008,Prevalence of 3-person household among renters,0.16717827434825136,0.19164946218981663,0.14519752605488462
Bellevue-South,2008,Prevalence of 3-person household among renters,0.16688008639819063,0.19134792540775103,0.14491209418576342
Bellevue-West,2008,Prevalence of 3-person household among renters,0.11720305374140152,0.13559626177733036,0.1009846952457583
Black Diamond/Enumclaw/SE County,2008,Prevalence of 3-person household among renters,0.1709117702118767,0.1958358296805626,0.14851459787589585
Bothell/Woodinville,2008,Prevalence of 3-person household among renters,0.1368442196196143,0.15776629385119462,0.11826253240076764
Burien,2008,Prevalence of 3-person household among renters,0.14515813907401723,0.1670935046887066,0.12561277314571917
Capitol Hill/E.lake,2008,Prevalence of 3-person household among renters,0.0528063300529291,0.06181963482993304,0.04504111121904985
Central Seattle,2008,Prevalence of 3-person household among renters,0.11486881240789217,0.13293765322509898,0.09892162634633893
Covington/Maple Valley,2008,Prevalence of 3-person household among renters,0.19094462260264547,0.21799374937443788,0.1664565791990438
Delridge,2008,Prevalence of 3-person household among renters,0.15690190777811308,0.18021073260099382,0.13602769381116686
Des Moines/Normandy Park,2008,Prevalence of 3-person household among renters,0.1405729318217718,0.16195213182072732,0.12156465302041644
Downtown,2008,Prevalence of 3-person household among renters,0.03277784484356881,0.03852465094100361,0.027871299365913395
East Federal Way,2008,Prevalence of 3-person household among renters,0.1891024226969937,0.21597025481047064,0.1647942275770351
Fairwood,2008,Prevalence of 3-person household among renters,0.17574777131047858,0.20117943515052594,0.15283879143168483
Fed Way-Central/Military Rd,2008,Prevalence of 3-person household among renters,0.16818533226746996,0.19282874538020806,0.14606161893027497
Fed Way-Dash Point/Woodmont,2008,Prevalence of 3-person household among renters,0.16870872014153082,0.19338055382064204,0.14654520315418879
Fremont/Greenlake,2008,Prevalence of 3-person household among renters,0.10333954704592278,0.11984444187764128,0.08883546786222112
Issaquah,2008,Prevalence of 3-person household among renters,0.1308955140049135,0.15105305708055874,0.11303552685595301
Kenmore/LFP,2008,Prevalence of 3-person household among renters,0.15330520973001624,0.17620554952548226,0.1328346496143087
Kent-East,2008,Prevalence of 3-person household among renters,0.18233886854494086,0.20850532204527328,0.15872039136856358
Kent-SE,2008,Prevalence of 3-person household among renters,0.16927145075872194,0.194016033764005,0.14704553165700288
Kent-West,2008,Prevalence of 3-person household among renters,0.16147285401385644,0.18532510623530557,0.14010044693230933
Kirkland,2008,Prevalence of 3-person household among renters,0.12949101237029922,0.1494696914666268,0.11178886656023218
Kirkland North,2008,Prevalence of 3-person household among renters,0.14965592140465753,0.17212989806522272,0.129597361819663
Mercer Isle/Pt Cities,2008,Prevalence of 3-person household among renters,0.1260583805882032,0.14560136797609735,0.10876928153915334
NE Seattle,2008,Prevalence of 3-person household among renters,0.11710495621252479,0.1354779490909367,0.100882980401491
Newcastle/Four Creeks,2008,Prevalence of 3-person household among renters,0.1585181632817378,0.18200025784066667,0.1374969234653223
North Highline,2008,Prevalence of 3-person household among renters,0.17283613184121155,0.19797134214189013,0.1502025605380611
North Seattle,2008,Prevalence of 3-person household among renters,0.11856059001113578,0.1371192790696945,0.10217235689501775
NW Seattle,2008,Prevalence of 3-person household among renters,0.11922542185787749,0.13787817620804402,0.10274557358499185
QA/Magnolia,2008,Prevalence of 3-person household among renters,0.06702042070687352,0.0782474258650828,0.057289368878603295
Redmond,2008,Prevalence of 3-person household among renters,0.1446188029235381,0.16648775454445086,0.12513985990179527
Renton-East,2008,Prevalence of 3-person household among renters,0.15270039836514454,0.17553499176397938,0.13230455371045557
Renton-North,2008,Prevalence of 3-person household among renters,0.12764866502451833,0.14741992449751956,0.1101517944653052
Renton-South,2008,Prevalence of 3-person household among renters,0.15071236521737102,0.17329990632705447,0.13054807994076625
Sammamish,2008,Prevalence of 3-person household among renters,0.15824975539100888,0.1817091827875868,0.13724703823134018
SE Seattle,2008,Prevalence of 3-person household among renters,0.171167901510654,0.19611028455747864,0.14871669911597543
SeaTac/Tukwila,2008,Prevalence of 3-person household among renters,0.14956672531580206,0.1720100492441367,0.12952859771798256
Shoreline,2008,Prevalence of 3-person household among renters,0.14010630539828953,0.16141882879884897,0.12114033196841084
Snoqualmie/North Bend/Skykomish,2008,Prevalence of 3-person household among renters,0.18725539491605403,0.2139026378974556,0.16315259160799628
Vashon Island,2008,Prevalence of 3-person household among renters,0.14009862522986027,0.1614068663461934,0.12114746509567208
West Seattle,2008,Prevalence of 3-person household among renters,0.09908840507495073,0.11502613473199091,0.08512798661462183
Auburn-North,2009,Prevalence of 3-person household among renters,0.15856555812969847,0.17492491070658786,0.14389004024891777
Auburn-South,2009,Prevalence of 3-person household among renters,0.17687835126847498,0.1946650276873468,0.16084198365729174
Ballard,2009,Prevalence of 3-person household among renters,0.1027570176098888,0.11415557116575537,0.09265133979837645
Beacon/Gtown/S.Park,2009,Prevalence of 3-person household among renters,0.1508835864950949,0.16645738344237734,0.1368857753452137
Bear Creek/Carnation/Duvall,2009,Prevalence of 3-person household among renters,0.17110674673887372,0.18842164356290542,0.15550790180624893
Bellevue-Central,2009,Prevalence of 3-person household among renters,0.16283933631655365,0.17951260788415538,0.14784948799240985
Bellevue-NE,2009,Prevalence of 3-person household among renters,0.16728944078330804,0.18423139485868326,0.15202383072478529
Bellevue-South,2009,Prevalence of 3-person household among renters,0.16698894675517648,0.18400615946780763,0.15166959222839232
Bellevue-West,2009,Prevalence of 3-person household among renters,0.11728435102219704,0.13006565532923736,0.10594006811660331
Black Diamond/Enumclaw/SE County,2009,Prevalence of 3-person household among renters,0.17102314172710711,0.18837008263213406,0.155409961303187
Bothell/Woodinville,2009,Prevalence of 3-person household among renters,0.13693704816428628,0.15148253432776984,0.12395114700425369
Burien,2009,Prevalence of 3-person household among renters,0.14525624769862225,0.16048851768445044,0.13161811711674987
Capitol Hill/E.lake,2009,Prevalence of 3-person household among renters,0.05284583657633508,0.05909572843737711,0.047382610381279396
Central Seattle,2009,Prevalence of 3-person household among renters,0.11494923637584491,0.12748130809977845,0.1037913783432323
Covington/Maple Valley,2009,Prevalence of 3-person household among renters,0.19106575291403224,0.20988496210576782,0.17403017422223077
Delridge,2009,Prevalence of 3-person household among renters,0.15701037806990578,0.17313822715844063,0.14252206944095253
Des Moines/Normandy Park,2009,Prevalence of 3-person household among renters,0.14066880759963965,0.15551340241162434,0.12740317272089924
Downtown,2009,Prevalence of 3-person household among renters,0.032802957288773145,0.03678985556993559,0.02934048316952531
East Federal Way,2009,Prevalence of 3-person household among renters,0.1892229860034232,0.20790099454717156,0.1723181250956865
Fairwood,2009,Prevalence of 3-person household among renters,0.17586285625718467,0.19351327390997217,0.15994455240860975
Fed Way-Central/Military Rd,2009,Prevalence of 3-person household among renters,0.16829544431831261,0.1854497510566765,0.15286114132067954
Fed Way-Dash Point/Woodmont,2009,Prevalence of 3-person household among renters,0.16882135954556507,0.18593923849267105,0.15340956738195355
Fremont/Greenlake,2009,Prevalence of 3-person household among renters,0.10341245630788622,0.11485934306343862,0.09325672951700942
Issaquah,2009,Prevalence of 3-person household among renters,0.130985448993563,0.1449671833616729,0.11853065051280617
Kenmore/LFP,2009,Prevalence of 3-person household among renters,0.15340674419934394,0.16932712457390575,0.13912452321081598
Kent-East,2009,Prevalence of 3-person household among renters,0.182456208433734,0.2006689435196599,0.1660078482465201
Kent-SE,2009,Prevalence of 3-person household among renters,0.16938264224873753,0.18660043677074192,0.1538908587120756
Kent-West,2009,Prevalence of 3-person household among renters,0.16158001840899683,0.17813863602516486,0.1467027254888678
Kirkland,2009,Prevalence of 3-person household among renters,0.1295801611404988,0.14344025353507628,0.11722311018493169
Kirkland North,2009,Prevalence of 3-person household among renters,0.1497556644317814,0.16539135145738654,0.13574328522168855
Mercer Isle/Pt Cities,2009,Prevalence of 3-person household among renters,0.1261444591906613,0.13970994102066941,0.11406117104150174
NE Seattle,2009,Prevalence of 3-person household among renters,0.11718654845826483,0.1299436402523979,0.10583167252942005
Newcastle/Four Creeks,2009,Prevalence of 3-person household among renters,0.15862590785403835,0.1748825718201243,0.14402355122641647
North Highline,2009,Prevalence of 3-person household among renters,0.17294864796112727,0.1904369402313673,0.15717308120059043
North Seattle,2009,Prevalence of 3-person household among renters,0.11864296290541179,0.13152535326761824,0.10719187730987817
NW Seattle,2009,Prevalence of 3-person household among renters,0.11930821717144462,0.13226496454317097,0.10778093409586227
QA/Magnolia,2009,Prevalence of 3-person household among renters,0.06706968639168638,0.07484866798164418,0.060230344221576214
Redmond,2009,Prevalence of 3-person household among renters,0.14471620931155638,0.15991964656642318,0.13111657761688864
Renton-East,2009,Prevalence of 3-person household among renters,0.15280278692377947,0.16866616283926297,0.13857781557304127
Renton-North,2009,Prevalence of 3-person household among renters,0.12773651866854072,0.1414818404669731,0.11549014239554095
Renton-South,2009,Prevalence of 3-person household among renters,0.15081351220375402,0.1664914938364533,0.13676875147377693
Sammamish,2009,Prevalence of 3-person household among renters,0.15835485635356833,0.17461072464241695,0.14375760751342018
SE Seattle,2009,Prevalence of 3-person household among renters,0.17127901569077336,0.1886314383036649,0.15563336879152948
SeaTac/Tukwila,2009,Prevalence of 3-person household among renters,0.14966751359522742,0.1652286315287771,0.1357268651396953
Shoreline,2009,Prevalence of 3-person household among renters,0.14020138111677174,0.15500253098047811,0.12696652179477566
Snoqualmie/North Bend/Skykomish,2009,Prevalence of 3-person household among renters,0.1873744954739673,0.20587886951674228,0.1706320805561924
Vashon Island,2009,Prevalence of 3-person household among renters,0.14019090073484908,0.15496639096067047,0.12698095635374201
West Seattle,2009,Prevalence of 3-person household among renters,0.09915906741402064,0.1102296603131801,0.08937804036603238
Auburn-North,2010,Prevalence of 3-person household among renters,0.15959660707179227,0.16931854165293422,0.1503376952745726
Auburn-South,2010,Prevalence of 3-person household among renters,0.1780158176050976,0.1885899509258574,0.16790576931169854
Ballard,2010,Prevalence of 3-person household among renters,0.10347444918295828,0.1102488546802848,0.09706445049341557
Beacon/Gtown/S.Park,2010,Prevalence of 3-person household among renters,0.1518762911015145,0.16114778170788435,0.14302507712088608
Bear Creek/Carnation/Duvall,2010,Prevalence of 3-person household among renters,0.17219433717401808,0.18246742489718812,0.16237081052628125
Bellevue-Central,2010,Prevalence of 3-person household among renters,0.1639505101409343,0.17387787839541685,0.15447260412374283
Bellevue-NE,2010,Prevalence of 3-person household among renters,0.1684285471645045,0.1784912688148211,0.15880543439128744
Bellevue-South,2010,Prevalence of 3-person household among renters,0.16809919850414767,0.1782032592775145,0.158442600142752
Bellevue-West,2010,Prevalence of 3-person household among renters,0.11814998397663874,0.12573174415821337,0.11098073004638132
Black Diamond/Enumclaw/SE County,2010,Prevalence of 3-person household among renters,0.1721261450716731,0.18242443967600747,0.16229111103904748
Bothell/Woodinville,2010,Prevalence of 3-person household among renters,0.13784757901607497,0.1465000796230735,0.12963173754072194
Burien,2010,Prevalence of 3-person household among renters,0.1462309110389254,0.1552900593512497,0.13760821085188654
Capitol Hill/E.lake,2010,Prevalence of 3-person household among renters,0.05324690416050916,0.05695820119235934,0.04977719597476294
Central Seattle,2010,Prevalence of 3-person household among renters,0.11573747727685056,0.1231835155741536,0.10867132248632748
Covington/Maple Valley,2010,Prevalence of 3-person household among renters,0.19224328326171367,0.2033998347555806,0.18154175314497256
Delridge,2010,Prevalence of 3-person household among renters,0.15801808676656892,0.16764026650814884,0.14883667635559192
Des Moines/Normandy Park,2010,Prevalence of 3-person household among renters,0.14159330385091287,0.15042026005034237,0.1332074024233005
Downtown,2010,Prevalence of 3-person household among renters,0.03304739076734194,0.03542429020037665,0.030840278958563977
East Federal Way,2010,Prevalence of 3-person household among renters,0.19040860123174003,0.2015043054933791,0.1797693956110462
Fairwood,2010,Prevalence of 3-person household among renters,0.17702809331329636,0.18751744931395936,0.16699251330283593
Fed Way-Central/Military Rd,2010,Prevalence of 3-person household among renters,0.16938614887650247,0.17961587667301773,0.15962351044939635
Fed Way-Dash Point/Woodmont,2010,Prevalence of 3-person household among renters,0.16990767552529082,0.1801004058713288,0.16017274181674648
Fremont/Greenlake,2010,Prevalence of 3-person household among renters,0.10413505507029976,0.1109220436971466,0.09770954649924568
Issaquah,2010,Prevalence of 3-person household among renters,0.13188264580529674,0.14018761145646874,0.12401117865949986
Kenmore/LFP,2010,Prevalence of 3-person household among renters,0.154439301952557,0.163895829639465,0.1454203983463756
Kent-East,2010,Prevalence of 3-person household among renters,0.18360657545430037,0.19442758823054526,0.1732452810254783
Kent-SE,2010,Prevalence of 3-person household among renters,0.1704637453774727,0.1806859837246961,0.160704479881577
Kent-West,2010,Prevalence of 3-person household among renters,0.16264049347505552,0.17247525646486697,0.15325926623968136
Kirkland,2010,Prevalence of 3-person household among renters,0.1304598888071046,0.13868410365549141,0.1226548922048835
Kirkland North,2010,Prevalence of 3-person household among renters,0.15075164791003326,0.16002378256965968,0.14191696402354065
Mercer Isle/Pt Cities,2010,Prevalence of 3-person household among renters,0.12701060431213376,0.13506449923703753,0.11937318446944348
NE Seattle,2010,Prevalence of 3-person household among renters,0.11799268271245303,0.12556850497813726,0.11080477969353658
Newcastle/Four Creeks,2010,Prevalence of 3-person household among renters,0.15967373825793937,0.16931357749903161,0.15047658582814816
North Highline,2010,Prevalence of 3-person household among renters,0.17405445621819018,0.18445630514205621,0.16409965331096868
North Seattle,2010,Prevalence of 3-person household among renters,0.11945789351222781,0.12709643693631448,0.11222024919780889
NW Seattle,2010,Prevalence of 3-person household among renters,0.12013108608186047,0.12782521262304625,0.11283411336570692
QA/Magnolia,2010,Prevalence of 3-person household among renters,0.06756297952903866,0.0721810426586498,0.06322193594661595
Redmond,2010,Prevalence of 3-person household among renters,0.14570794928283665,0.15473540239281694,0.13712099678602677
Renton-East,2010,Prevalence of 3-person household among renters,0.15382325895442944,0.16325281097702182,0.14484043499654198
